"ID","Arrest.fctr","Arrest.fctr.predict.MFO.myMFO_classfr.prob","Arrest.fctr.predict.MFO.myMFO_classfr","Arrest.fctr.predict.MFO.myMFO_classfr.accurate"
1893986,"T",0.081067179533053,"F",FALSE
1894010,"T",0.081067179533053,"F",FALSE
1894046,"F",0.081067179533053,"F",TRUE
1894062,"F",0.081067179533053,"F",TRUE
1894102,"F",0.081067179533053,"F",TRUE
1894281,"F",0.081067179533053,"F",TRUE
1894297,"F",0.081067179533053,"F",TRUE
1894465,"F",0.081067179533053,"F",TRUE
1894488,"F",0.081067179533053,"F",TRUE
1894512,"F",0.081067179533053,"F",TRUE
1894515,"F",0.081067179533053,"F",TRUE
1894635,"F",0.081067179533053,"F",TRUE
1894808,"F",0.081067179533053,"F",TRUE
1895018,"T",0.081067179533053,"F",FALSE
1895074,"F",0.081067179533053,"F",TRUE
1895208,"F",0.081067179533053,"F",TRUE
1895278,"F",0.081067179533053,"F",TRUE
1895310,"F",0.081067179533053,"F",TRUE
1895321,"F",0.081067179533053,"F",TRUE
1895377,"F",0.081067179533053,"F",TRUE
1895545,"F",0.081067179533053,"F",TRUE
1895548,"F",0.081067179533053,"F",TRUE
1895556,"F",0.081067179533053,"F",TRUE
1895765,"F",0.081067179533053,"F",TRUE
1895930,"F",0.081067179533053,"F",TRUE
1896055,"F",0.081067179533053,"F",TRUE
1896137,"F",0.081067179533053,"F",TRUE
1896207,"F",0.081067179533053,"F",TRUE
1896383,"F",0.081067179533053,"F",TRUE
1896499,"F",0.081067179533053,"F",TRUE
1896502,"F",0.081067179533053,"F",TRUE
1896506,"F",0.081067179533053,"F",TRUE
1896524,"F",0.081067179533053,"F",TRUE
1896557,"F",0.081067179533053,"F",TRUE
1896591,"T",0.081067179533053,"F",FALSE
1896679,"F",0.081067179533053,"F",TRUE
1896778,"F",0.081067179533053,"F",TRUE
1896838,"F",0.081067179533053,"F",TRUE
1896864,"F",0.081067179533053,"F",TRUE
1896934,"T",0.081067179533053,"F",FALSE
1896964,"F",0.081067179533053,"F",TRUE
1896996,"F",0.081067179533053,"F",TRUE
1897067,"F",0.081067179533053,"F",TRUE
1897289,"F",0.081067179533053,"F",TRUE
1897325,"F",0.081067179533053,"F",TRUE
1897346,"T",0.081067179533053,"F",FALSE
1897596,"F",0.081067179533053,"F",TRUE
1897618,"F",0.081067179533053,"F",TRUE
1897670,"T",0.081067179533053,"F",FALSE
1897687,"T",0.081067179533053,"F",FALSE
1897688,"F",0.081067179533053,"F",TRUE
1897701,"F",0.081067179533053,"F",TRUE
1897801,"F",0.081067179533053,"F",TRUE
1897810,"F",0.081067179533053,"F",TRUE
1897892,"F",0.081067179533053,"F",TRUE
1897893,"T",0.081067179533053,"F",FALSE
1897957,"F",0.081067179533053,"F",TRUE
1898002,"F",0.081067179533053,"F",TRUE
1898043,"F",0.081067179533053,"F",TRUE
1898199,"F",0.081067179533053,"F",TRUE
1898251,"F",0.081067179533053,"F",TRUE
1898335,"F",0.081067179533053,"F",TRUE
1898533,"F",0.081067179533053,"F",TRUE
1898643,"F",0.081067179533053,"F",TRUE
1898767,"F",0.081067179533053,"F",TRUE
1898987,"F",0.081067179533053,"F",TRUE
1899098,"F",0.081067179533053,"F",TRUE
1899139,"T",0.081067179533053,"F",FALSE
1899156,"F",0.081067179533053,"F",TRUE
1899218,"F",0.081067179533053,"F",TRUE
1899314,"F",0.081067179533053,"F",TRUE
1899389,"T",0.081067179533053,"F",FALSE
1899470,"F",0.081067179533053,"F",TRUE
1899503,"F",0.081067179533053,"F",TRUE
1899572,"T",0.081067179533053,"F",FALSE
1899595,"T",0.081067179533053,"F",FALSE
1899617,"F",0.081067179533053,"F",TRUE
1899639,"F",0.081067179533053,"F",TRUE
1899687,"F",0.081067179533053,"F",TRUE
1899769,"F",0.081067179533053,"F",TRUE
1899800,"F",0.081067179533053,"F",TRUE
1899821,"F",0.081067179533053,"F",TRUE
1899862,"F",0.081067179533053,"F",TRUE
1899879,"F",0.081067179533053,"F",TRUE
1900006,"F",0.081067179533053,"F",TRUE
1900044,"F",0.081067179533053,"F",TRUE
1900077,"F",0.081067179533053,"F",TRUE
1900469,"F",0.081067179533053,"F",TRUE
1900651,"F",0.081067179533053,"F",TRUE
1900667,"F",0.081067179533053,"F",TRUE
1900677,"F",0.081067179533053,"F",TRUE
1900680,"F",0.081067179533053,"F",TRUE
1900949,"T",0.081067179533053,"F",FALSE
1901040,"F",0.081067179533053,"F",TRUE
1901062,"F",0.081067179533053,"F",TRUE
1901156,"F",0.081067179533053,"F",TRUE
1901159,"F",0.081067179533053,"F",TRUE
1901371,"F",0.081067179533053,"F",TRUE
1901474,"F",0.081067179533053,"F",TRUE
1901542,"F",0.081067179533053,"F",TRUE
1901554,"F",0.081067179533053,"F",TRUE
1901669,"T",0.081067179533053,"F",FALSE
1901720,"F",0.081067179533053,"F",TRUE
1901795,"F",0.081067179533053,"F",TRUE
1901978,"F",0.081067179533053,"F",TRUE
1902072,"F",0.081067179533053,"F",TRUE
1902296,"T",0.081067179533053,"F",FALSE
1902441,"F",0.081067179533053,"F",TRUE
1902490,"F",0.081067179533053,"F",TRUE
1902585,"F",0.081067179533053,"F",TRUE
1902627,"F",0.081067179533053,"F",TRUE
1902677,"F",0.081067179533053,"F",TRUE
1902806,"T",0.081067179533053,"F",FALSE
1902824,"F",0.081067179533053,"F",TRUE
1902853,"F",0.081067179533053,"F",TRUE
1902867,"T",0.081067179533053,"F",FALSE
1902877,"F",0.081067179533053,"F",TRUE
1902972,"T",0.081067179533053,"F",FALSE
1903017,"F",0.081067179533053,"F",TRUE
1903094,"F",0.081067179533053,"F",TRUE
1903254,"F",0.081067179533053,"F",TRUE
1903303,"F",0.081067179533053,"F",TRUE
1903502,"F",0.081067179533053,"F",TRUE
1903552,"F",0.081067179533053,"F",TRUE
1903830,"F",0.081067179533053,"F",TRUE
1903874,"F",0.081067179533053,"F",TRUE
1904219,"T",0.081067179533053,"F",FALSE
1904242,"F",0.081067179533053,"F",TRUE
1904251,"F",0.081067179533053,"F",TRUE
1904320,"F",0.081067179533053,"F",TRUE
1904519,"F",0.081067179533053,"F",TRUE
1904539,"F",0.081067179533053,"F",TRUE
1904562,"F",0.081067179533053,"F",TRUE
1904605,"F",0.081067179533053,"F",TRUE
1904648,"F",0.081067179533053,"F",TRUE
1904676,"F",0.081067179533053,"F",TRUE
1904700,"F",0.081067179533053,"F",TRUE
1904710,"F",0.081067179533053,"F",TRUE
1904881,"F",0.081067179533053,"F",TRUE
1905116,"F",0.081067179533053,"F",TRUE
1905132,"F",0.081067179533053,"F",TRUE
1905169,"F",0.081067179533053,"F",TRUE
1905335,"F",0.081067179533053,"F",TRUE
1905428,"F",0.081067179533053,"F",TRUE
1905483,"F",0.081067179533053,"F",TRUE
1905504,"F",0.081067179533053,"F",TRUE
1905771,"F",0.081067179533053,"F",TRUE
1905796,"F",0.081067179533053,"F",TRUE
1905808,"F",0.081067179533053,"F",TRUE
1905810,"F",0.081067179533053,"F",TRUE
1905820,"F",0.081067179533053,"F",TRUE
1905983,"F",0.081067179533053,"F",TRUE
1905993,"F",0.081067179533053,"F",TRUE
1906108,"T",0.081067179533053,"F",FALSE
1906124,"F",0.081067179533053,"F",TRUE
1906190,"F",0.081067179533053,"F",TRUE
1906198,"T",0.081067179533053,"F",FALSE
1906251,"F",0.081067179533053,"F",TRUE
1906625,"T",0.081067179533053,"F",FALSE
1906685,"F",0.081067179533053,"F",TRUE
1906727,"F",0.081067179533053,"F",TRUE
1906875,"F",0.081067179533053,"F",TRUE
1906890,"F",0.081067179533053,"F",TRUE
1906917,"F",0.081067179533053,"F",TRUE
1906935,"F",0.081067179533053,"F",TRUE
1906968,"F",0.081067179533053,"F",TRUE
1906983,"F",0.081067179533053,"F",TRUE
1907034,"T",0.081067179533053,"F",FALSE
1907070,"F",0.081067179533053,"F",TRUE
1907138,"F",0.081067179533053,"F",TRUE
1907319,"F",0.081067179533053,"F",TRUE
1907348,"T",0.081067179533053,"F",FALSE
1907379,"F",0.081067179533053,"F",TRUE
1907385,"T",0.081067179533053,"F",FALSE
1907439,"F",0.081067179533053,"F",TRUE
1907452,"F",0.081067179533053,"F",TRUE
1907533,"F",0.081067179533053,"F",TRUE
1907549,"F",0.081067179533053,"F",TRUE
1907610,"F",0.081067179533053,"F",TRUE
1907624,"F",0.081067179533053,"F",TRUE
1907647,"F",0.081067179533053,"F",TRUE
1907659,"F",0.081067179533053,"F",TRUE
1907708,"F",0.081067179533053,"F",TRUE
1907734,"F",0.081067179533053,"F",TRUE
1907757,"T",0.081067179533053,"F",FALSE
1907758,"F",0.081067179533053,"F",TRUE
1907836,"F",0.081067179533053,"F",TRUE
1908070,"F",0.081067179533053,"F",TRUE
1908114,"F",0.081067179533053,"F",TRUE
1908153,"F",0.081067179533053,"F",TRUE
1908336,"F",0.081067179533053,"F",TRUE
1908400,"F",0.081067179533053,"F",TRUE
1908581,"F",0.081067179533053,"F",TRUE
1908588,"F",0.081067179533053,"F",TRUE
1908655,"F",0.081067179533053,"F",TRUE
1908756,"F",0.081067179533053,"F",TRUE
1908761,"F",0.081067179533053,"F",TRUE
1908798,"F",0.081067179533053,"F",TRUE
1908867,"F",0.081067179533053,"F",TRUE
1908992,"F",0.081067179533053,"F",TRUE
1909033,"F",0.081067179533053,"F",TRUE
1909198,"F",0.081067179533053,"F",TRUE
1909262,"F",0.081067179533053,"F",TRUE
1909317,"F",0.081067179533053,"F",TRUE
1909362,"F",0.081067179533053,"F",TRUE
1909398,"F",0.081067179533053,"F",TRUE
1909461,"F",0.081067179533053,"F",TRUE
1909464,"F",0.081067179533053,"F",TRUE
1909482,"F",0.081067179533053,"F",TRUE
1909487,"F",0.081067179533053,"F",TRUE
1909503,"F",0.081067179533053,"F",TRUE
1909547,"F",0.081067179533053,"F",TRUE
1909705,"F",0.081067179533053,"F",TRUE
1909947,"F",0.081067179533053,"F",TRUE
1910091,"T",0.081067179533053,"F",FALSE
1910121,"F",0.081067179533053,"F",TRUE
1910180,"F",0.081067179533053,"F",TRUE
1910241,"F",0.081067179533053,"F",TRUE
1910242,"F",0.081067179533053,"F",TRUE
1910341,"T",0.081067179533053,"F",FALSE
1910364,"T",0.081067179533053,"F",FALSE
1910577,"F",0.081067179533053,"F",TRUE
1910643,"F",0.081067179533053,"F",TRUE
1910645,"F",0.081067179533053,"F",TRUE
1910652,"F",0.081067179533053,"F",TRUE
1910683,"F",0.081067179533053,"F",TRUE
1910771,"T",0.081067179533053,"F",FALSE
1910839,"F",0.081067179533053,"F",TRUE
1910840,"F",0.081067179533053,"F",TRUE
1910849,"F",0.081067179533053,"F",TRUE
1910921,"F",0.081067179533053,"F",TRUE
1910996,"F",0.081067179533053,"F",TRUE
1911135,"F",0.081067179533053,"F",TRUE
1911257,"F",0.081067179533053,"F",TRUE
1911284,"T",0.081067179533053,"F",FALSE
1911359,"F",0.081067179533053,"F",TRUE
1911378,"F",0.081067179533053,"F",TRUE
1911410,"F",0.081067179533053,"F",TRUE
1911454,"F",0.081067179533053,"F",TRUE
1911680,"F",0.081067179533053,"F",TRUE
1911780,"F",0.081067179533053,"F",TRUE
1911899,"T",0.081067179533053,"F",FALSE
1912154,"F",0.081067179533053,"F",TRUE
1912163,"F",0.081067179533053,"F",TRUE
1912216,"F",0.081067179533053,"F",TRUE
1912245,"F",0.081067179533053,"F",TRUE
1912385,"T",0.081067179533053,"F",FALSE
1912663,"F",0.081067179533053,"F",TRUE
1912902,"T",0.081067179533053,"F",FALSE
1912941,"F",0.081067179533053,"F",TRUE
1912943,"F",0.081067179533053,"F",TRUE
1913139,"F",0.081067179533053,"F",TRUE
1913149,"F",0.081067179533053,"F",TRUE
1913548,"F",0.081067179533053,"F",TRUE
1913661,"F",0.081067179533053,"F",TRUE
1913706,"F",0.081067179533053,"F",TRUE
1913718,"F",0.081067179533053,"F",TRUE
1913848,"F",0.081067179533053,"F",TRUE
1913855,"F",0.081067179533053,"F",TRUE
1913868,"F",0.081067179533053,"F",TRUE
1913934,"F",0.081067179533053,"F",TRUE
1913945,"F",0.081067179533053,"F",TRUE
1914059,"F",0.081067179533053,"F",TRUE
1914070,"F",0.081067179533053,"F",TRUE
1914093,"F",0.081067179533053,"F",TRUE
1914178,"F",0.081067179533053,"F",TRUE
1914247,"T",0.081067179533053,"F",FALSE
1914290,"F",0.081067179533053,"F",TRUE
1914636,"F",0.081067179533053,"F",TRUE
1914829,"F",0.081067179533053,"F",TRUE
1914852,"F",0.081067179533053,"F",TRUE
1914925,"F",0.081067179533053,"F",TRUE
1915062,"T",0.081067179533053,"F",FALSE
1915071,"T",0.081067179533053,"F",FALSE
1915167,"F",0.081067179533053,"F",TRUE
1915187,"F",0.081067179533053,"F",TRUE
1915222,"F",0.081067179533053,"F",TRUE
1915267,"F",0.081067179533053,"F",TRUE
1915274,"F",0.081067179533053,"F",TRUE
1915348,"F",0.081067179533053,"F",TRUE
1915443,"F",0.081067179533053,"F",TRUE
1915456,"T",0.081067179533053,"F",FALSE
1915500,"T",0.081067179533053,"F",FALSE
1915548,"T",0.081067179533053,"F",FALSE
1915611,"F",0.081067179533053,"F",TRUE
1915621,"F",0.081067179533053,"F",TRUE
1915679,"F",0.081067179533053,"F",TRUE
1915795,"F",0.081067179533053,"F",TRUE
1915833,"F",0.081067179533053,"F",TRUE
1915843,"T",0.081067179533053,"F",FALSE
1915844,"F",0.081067179533053,"F",TRUE
1915940,"F",0.081067179533053,"F",TRUE
1916048,"F",0.081067179533053,"F",TRUE
1916157,"F",0.081067179533053,"F",TRUE
1916304,"F",0.081067179533053,"F",TRUE
1916404,"F",0.081067179533053,"F",TRUE
1916482,"F",0.081067179533053,"F",TRUE
1916567,"F",0.081067179533053,"F",TRUE
1916603,"F",0.081067179533053,"F",TRUE
1916625,"F",0.081067179533053,"F",TRUE
1916783,"F",0.081067179533053,"F",TRUE
1916785,"F",0.081067179533053,"F",TRUE
1916786,"F",0.081067179533053,"F",TRUE
1916836,"F",0.081067179533053,"F",TRUE
1916903,"F",0.081067179533053,"F",TRUE
1917172,"F",0.081067179533053,"F",TRUE
1917175,"F",0.081067179533053,"F",TRUE
1917195,"F",0.081067179533053,"F",TRUE
1917253,"F",0.081067179533053,"F",TRUE
1917334,"F",0.081067179533053,"F",TRUE
1917477,"F",0.081067179533053,"F",TRUE
1917508,"F",0.081067179533053,"F",TRUE
1917546,"F",0.081067179533053,"F",TRUE
1917553,"T",0.081067179533053,"F",FALSE
1917587,"F",0.081067179533053,"F",TRUE
1917597,"F",0.081067179533053,"F",TRUE
1917615,"F",0.081067179533053,"F",TRUE
1917662,"T",0.081067179533053,"F",FALSE
1917851,"F",0.081067179533053,"F",TRUE
1917856,"F",0.081067179533053,"F",TRUE
1917876,"F",0.081067179533053,"F",TRUE
1917919,"F",0.081067179533053,"F",TRUE
1917965,"F",0.081067179533053,"F",TRUE
1918000,"F",0.081067179533053,"F",TRUE
1918021,"F",0.081067179533053,"F",TRUE
1918059,"F",0.081067179533053,"F",TRUE
1918108,"F",0.081067179533053,"F",TRUE
1918111,"F",0.081067179533053,"F",TRUE
1918263,"F",0.081067179533053,"F",TRUE
1918410,"F",0.081067179533053,"F",TRUE
1918438,"F",0.081067179533053,"F",TRUE
1918456,"F",0.081067179533053,"F",TRUE
1918517,"F",0.081067179533053,"F",TRUE
1918518,"F",0.081067179533053,"F",TRUE
1918530,"F",0.081067179533053,"F",TRUE
1918696,"F",0.081067179533053,"F",TRUE
1918862,"F",0.081067179533053,"F",TRUE
1918906,"F",0.081067179533053,"F",TRUE
1918971,"F",0.081067179533053,"F",TRUE
1918992,"F",0.081067179533053,"F",TRUE
1919305,"F",0.081067179533053,"F",TRUE
1919701,"F",0.081067179533053,"F",TRUE
1919708,"F",0.081067179533053,"F",TRUE
1919890,"F",0.081067179533053,"F",TRUE
1919941,"F",0.081067179533053,"F",TRUE
1919980,"F",0.081067179533053,"F",TRUE
1920007,"F",0.081067179533053,"F",TRUE
1920150,"F",0.081067179533053,"F",TRUE
1920248,"T",0.081067179533053,"F",FALSE
1920463,"F",0.081067179533053,"F",TRUE
1920539,"F",0.081067179533053,"F",TRUE
1920807,"F",0.081067179533053,"F",TRUE
1920829,"F",0.081067179533053,"F",TRUE
1920883,"F",0.081067179533053,"F",TRUE
1920892,"T",0.081067179533053,"F",FALSE
1921629,"F",0.081067179533053,"F",TRUE
1921768,"F",0.081067179533053,"F",TRUE
1921842,"F",0.081067179533053,"F",TRUE
1921880,"F",0.081067179533053,"F",TRUE
1922171,"T",0.081067179533053,"F",FALSE
1922196,"F",0.081067179533053,"F",TRUE
1922459,"F",0.081067179533053,"F",TRUE
1922569,"F",0.081067179533053,"F",TRUE
1922647,"F",0.081067179533053,"F",TRUE
1922742,"F",0.081067179533053,"F",TRUE
1922756,"F",0.081067179533053,"F",TRUE
1922766,"F",0.081067179533053,"F",TRUE
1922885,"F",0.081067179533053,"F",TRUE
1923040,"F",0.081067179533053,"F",TRUE
1923060,"F",0.081067179533053,"F",TRUE
1923164,"T",0.081067179533053,"F",FALSE
1923229,"F",0.081067179533053,"F",TRUE
1923319,"T",0.081067179533053,"F",FALSE
1923440,"F",0.081067179533053,"F",TRUE
1923443,"F",0.081067179533053,"F",TRUE
1923480,"F",0.081067179533053,"F",TRUE
1923646,"F",0.081067179533053,"F",TRUE
1923947,"F",0.081067179533053,"F",TRUE
1924054,"F",0.081067179533053,"F",TRUE
1924079,"F",0.081067179533053,"F",TRUE
1924089,"F",0.081067179533053,"F",TRUE
1924119,"F",0.081067179533053,"F",TRUE
1924187,"F",0.081067179533053,"F",TRUE
1924297,"T",0.081067179533053,"F",FALSE
1924544,"F",0.081067179533053,"F",TRUE
1924652,"F",0.081067179533053,"F",TRUE
1924708,"F",0.081067179533053,"F",TRUE
1924710,"F",0.081067179533053,"F",TRUE
1924803,"F",0.081067179533053,"F",TRUE
1924841,"F",0.081067179533053,"F",TRUE
1924912,"F",0.081067179533053,"F",TRUE
1924936,"F",0.081067179533053,"F",TRUE
1924951,"F",0.081067179533053,"F",TRUE
1924973,"T",0.081067179533053,"F",FALSE
1925021,"F",0.081067179533053,"F",TRUE
1925027,"F",0.081067179533053,"F",TRUE
1925081,"T",0.081067179533053,"F",FALSE
1925097,"T",0.081067179533053,"F",FALSE
1925102,"T",0.081067179533053,"F",FALSE
1925249,"F",0.081067179533053,"F",TRUE
1925380,"F",0.081067179533053,"F",TRUE
1925415,"F",0.081067179533053,"F",TRUE
1925533,"F",0.081067179533053,"F",TRUE
1925583,"F",0.081067179533053,"F",TRUE
1925726,"F",0.081067179533053,"F",TRUE
1925735,"F",0.081067179533053,"F",TRUE
1925754,"F",0.081067179533053,"F",TRUE
1925846,"F",0.081067179533053,"F",TRUE
1925963,"F",0.081067179533053,"F",TRUE
1925999,"T",0.081067179533053,"F",FALSE
1926126,"F",0.081067179533053,"F",TRUE
1926155,"F",0.081067179533053,"F",TRUE
1926446,"F",0.081067179533053,"F",TRUE
1926459,"F",0.081067179533053,"F",TRUE
1926586,"F",0.081067179533053,"F",TRUE
1927166,"F",0.081067179533053,"F",TRUE
1927567,"F",0.081067179533053,"F",TRUE
1927579,"F",0.081067179533053,"F",TRUE
1927609,"F",0.081067179533053,"F",TRUE
1927634,"F",0.081067179533053,"F",TRUE
1927787,"F",0.081067179533053,"F",TRUE
1927801,"F",0.081067179533053,"F",TRUE
1927812,"F",0.081067179533053,"F",TRUE
1927813,"T",0.081067179533053,"F",FALSE
1927815,"F",0.081067179533053,"F",TRUE
1927984,"F",0.081067179533053,"F",TRUE
1928171,"F",0.081067179533053,"F",TRUE
1928209,"T",0.081067179533053,"F",FALSE
1928340,"F",0.081067179533053,"F",TRUE
1928344,"F",0.081067179533053,"F",TRUE
1928351,"F",0.081067179533053,"F",TRUE
1928424,"F",0.081067179533053,"F",TRUE
1928470,"T",0.081067179533053,"F",FALSE
1928511,"T",0.081067179533053,"F",FALSE
1928539,"F",0.081067179533053,"F",TRUE
1928713,"F",0.081067179533053,"F",TRUE
1928797,"F",0.081067179533053,"F",TRUE
1928908,"F",0.081067179533053,"F",TRUE
1928991,"F",0.081067179533053,"F",TRUE
1929248,"F",0.081067179533053,"F",TRUE
1929565,"F",0.081067179533053,"F",TRUE
1929637,"F",0.081067179533053,"F",TRUE
1929717,"F",0.081067179533053,"F",TRUE
1929843,"F",0.081067179533053,"F",TRUE
1929917,"F",0.081067179533053,"F",TRUE
1930072,"F",0.081067179533053,"F",TRUE
1930078,"F",0.081067179533053,"F",TRUE
1930082,"F",0.081067179533053,"F",TRUE
1930143,"F",0.081067179533053,"F",TRUE
1930209,"F",0.081067179533053,"F",TRUE
1930322,"F",0.081067179533053,"F",TRUE
1930442,"F",0.081067179533053,"F",TRUE
1930633,"F",0.081067179533053,"F",TRUE
1930641,"F",0.081067179533053,"F",TRUE
1931035,"F",0.081067179533053,"F",TRUE
1931084,"T",0.081067179533053,"F",FALSE
1931114,"F",0.081067179533053,"F",TRUE
1931116,"F",0.081067179533053,"F",TRUE
1931161,"F",0.081067179533053,"F",TRUE
1931163,"T",0.081067179533053,"F",FALSE
1931336,"T",0.081067179533053,"F",FALSE
1931429,"F",0.081067179533053,"F",TRUE
1931463,"F",0.081067179533053,"F",TRUE
1931513,"F",0.081067179533053,"F",TRUE
1931616,"F",0.081067179533053,"F",TRUE
1931718,"F",0.081067179533053,"F",TRUE
1931763,"F",0.081067179533053,"F",TRUE
1931801,"F",0.081067179533053,"F",TRUE
1932032,"F",0.081067179533053,"F",TRUE
1932198,"F",0.081067179533053,"F",TRUE
1932457,"F",0.081067179533053,"F",TRUE
1932474,"F",0.081067179533053,"F",TRUE
1932860,"F",0.081067179533053,"F",TRUE
1932910,"F",0.081067179533053,"F",TRUE
1932930,"F",0.081067179533053,"F",TRUE
1933113,"F",0.081067179533053,"F",TRUE
1933205,"F",0.081067179533053,"F",TRUE
1933320,"T",0.081067179533053,"F",FALSE
1933562,"F",0.081067179533053,"F",TRUE
1933656,"F",0.081067179533053,"F",TRUE
1933677,"F",0.081067179533053,"F",TRUE
1933679,"F",0.081067179533053,"F",TRUE
1933724,"F",0.081067179533053,"F",TRUE
1933974,"F",0.081067179533053,"F",TRUE
1934015,"F",0.081067179533053,"F",TRUE
1934263,"F",0.081067179533053,"F",TRUE
1934487,"F",0.081067179533053,"F",TRUE
1934573,"T",0.081067179533053,"F",FALSE
1934676,"F",0.081067179533053,"F",TRUE
1934943,"F",0.081067179533053,"F",TRUE
1934970,"F",0.081067179533053,"F",TRUE
1935252,"F",0.081067179533053,"F",TRUE
1935391,"F",0.081067179533053,"F",TRUE
1935408,"F",0.081067179533053,"F",TRUE
1935430,"F",0.081067179533053,"F",TRUE
1935469,"F",0.081067179533053,"F",TRUE
1935505,"F",0.081067179533053,"F",TRUE
1935585,"F",0.081067179533053,"F",TRUE
1935661,"F",0.081067179533053,"F",TRUE
1935742,"T",0.081067179533053,"F",FALSE
1935854,"T",0.081067179533053,"F",FALSE
1935947,"F",0.081067179533053,"F",TRUE
1935957,"F",0.081067179533053,"F",TRUE
1935976,"F",0.081067179533053,"F",TRUE
1936125,"F",0.081067179533053,"F",TRUE
1936141,"F",0.081067179533053,"F",TRUE
1936296,"F",0.081067179533053,"F",TRUE
1936420,"F",0.081067179533053,"F",TRUE
1936460,"F",0.081067179533053,"F",TRUE
1936534,"F",0.081067179533053,"F",TRUE
1936569,"T",0.081067179533053,"F",FALSE
1936581,"F",0.081067179533053,"F",TRUE
1936750,"F",0.081067179533053,"F",TRUE
1936787,"F",0.081067179533053,"F",TRUE
1936791,"F",0.081067179533053,"F",TRUE
1936809,"F",0.081067179533053,"F",TRUE
1936822,"F",0.081067179533053,"F",TRUE
1936980,"F",0.081067179533053,"F",TRUE
1936984,"T",0.081067179533053,"F",FALSE
1937005,"F",0.081067179533053,"F",TRUE
1937061,"F",0.081067179533053,"F",TRUE
1937082,"F",0.081067179533053,"F",TRUE
1937357,"F",0.081067179533053,"F",TRUE
1937379,"T",0.081067179533053,"F",FALSE
1937447,"T",0.081067179533053,"F",FALSE
1937529,"F",0.081067179533053,"F",TRUE
1937543,"F",0.081067179533053,"F",TRUE
1937583,"F",0.081067179533053,"F",TRUE
1937664,"F",0.081067179533053,"F",TRUE
1937769,"F",0.081067179533053,"F",TRUE
1937782,"F",0.081067179533053,"F",TRUE
1937832,"F",0.081067179533053,"F",TRUE
1937864,"F",0.081067179533053,"F",TRUE
1937904,"F",0.081067179533053,"F",TRUE
1938011,"F",0.081067179533053,"F",TRUE
1938027,"F",0.081067179533053,"F",TRUE
1938177,"F",0.081067179533053,"F",TRUE
1938206,"F",0.081067179533053,"F",TRUE
1938314,"F",0.081067179533053,"F",TRUE
1938439,"F",0.081067179533053,"F",TRUE
1938460,"F",0.081067179533053,"F",TRUE
1938482,"F",0.081067179533053,"F",TRUE
1938591,"F",0.081067179533053,"F",TRUE
1938670,"F",0.081067179533053,"F",TRUE
1939155,"F",0.081067179533053,"F",TRUE
1939442,"F",0.081067179533053,"F",TRUE
1939453,"F",0.081067179533053,"F",TRUE
1940024,"F",0.081067179533053,"F",TRUE
1940063,"F",0.081067179533053,"F",TRUE
1940071,"F",0.081067179533053,"F",TRUE
1940120,"F",0.081067179533053,"F",TRUE
1940144,"F",0.081067179533053,"F",TRUE
1940153,"T",0.081067179533053,"F",FALSE
1940190,"F",0.081067179533053,"F",TRUE
1940751,"F",0.081067179533053,"F",TRUE
1940960,"T",0.081067179533053,"F",FALSE
1941110,"F",0.081067179533053,"F",TRUE
1941125,"F",0.081067179533053,"F",TRUE
1941157,"F",0.081067179533053,"F",TRUE
1941428,"T",0.081067179533053,"F",FALSE
1941509,"F",0.081067179533053,"F",TRUE
1941668,"F",0.081067179533053,"F",TRUE
1941678,"T",0.081067179533053,"F",FALSE
1941699,"F",0.081067179533053,"F",TRUE
1941707,"T",0.081067179533053,"F",FALSE
1941822,"F",0.081067179533053,"F",TRUE
1941879,"T",0.081067179533053,"F",FALSE
1941885,"F",0.081067179533053,"F",TRUE
1941901,"F",0.081067179533053,"F",TRUE
1941911,"F",0.081067179533053,"F",TRUE
1941955,"F",0.081067179533053,"F",TRUE
1942035,"F",0.081067179533053,"F",TRUE
1942138,"F",0.081067179533053,"F",TRUE
1942164,"F",0.081067179533053,"F",TRUE
1942297,"T",0.081067179533053,"F",FALSE
1942371,"F",0.081067179533053,"F",TRUE
1942564,"F",0.081067179533053,"F",TRUE
1942688,"F",0.081067179533053,"F",TRUE
1942844,"F",0.081067179533053,"F",TRUE
1943207,"F",0.081067179533053,"F",TRUE
1943466,"T",0.081067179533053,"F",FALSE
1943697,"F",0.081067179533053,"F",TRUE
1943708,"F",0.081067179533053,"F",TRUE
1943754,"F",0.081067179533053,"F",TRUE
1943765,"F",0.081067179533053,"F",TRUE
1943780,"F",0.081067179533053,"F",TRUE
1943816,"F",0.081067179533053,"F",TRUE
1943833,"F",0.081067179533053,"F",TRUE
1943875,"F",0.081067179533053,"F",TRUE
1944026,"F",0.081067179533053,"F",TRUE
1944194,"F",0.081067179533053,"F",TRUE
1944232,"T",0.081067179533053,"F",FALSE
1944288,"F",0.081067179533053,"F",TRUE
1944540,"F",0.081067179533053,"F",TRUE
1944700,"T",0.081067179533053,"F",FALSE
1945235,"F",0.081067179533053,"F",TRUE
1945312,"F",0.081067179533053,"F",TRUE
1945512,"F",0.081067179533053,"F",TRUE
1945524,"F",0.081067179533053,"F",TRUE
1945590,"F",0.081067179533053,"F",TRUE
1945645,"F",0.081067179533053,"F",TRUE
1945670,"F",0.081067179533053,"F",TRUE
1945691,"F",0.081067179533053,"F",TRUE
1945740,"F",0.081067179533053,"F",TRUE
